"   MODEL_1"

"Time      "	"U1Rx      "	"U1Rz      "	"U2Rx      "	"U2Rz      "	"U3Rx      "	"U3Rz      "	"acl_x_local"	"acl_y_local"	"acl_z_local"	"alpha_x_global"	"alpha_y_global"	"alpha_z_global"	"J1_fx     "	"J1_fy     "	"J1_fz     "	"J1_MEA_1  "	"J2_fx     "	"J2_fy     "	"J2_fz     "	"J3_fx     "	"J3_fy     "	"J3_fz     "	"omega_x_global"	"omega_y_global"	"omega_z_global"	"J1_ax     "	"J1_ay     "	"J1_az     "	"J1_rx     "	"J1_ry     "	"J1_rz     "	"J1_vx     "	"J1_vy     "	"J1_vz     "	"J2_ax     "	"J2_ay     "	"J2_az     "	"J2_rx     "	"J2_ry     "	"J2_rz     "	"J2_vx     "	"J2_vy     "	"J2_vz     "	"J3_ax     "	"J3_ay     "	"J3_az     "	"J3_rx     "	"J3_ry     "	"J3_rz     "	"J3_vx     "	"J3_vy     "	"J3_vz     "
3.080000e+00	-8.622435e-01	1.031772e+00	-1.013523e+00	-1.101689e+00	1.270188e-01	1.064703e+00	-1.010628e-02	2.085062e-02	-1.655665e-02	-1.713631e+01	-3.939726e+00	-6.951987e+00	-5.487569e+04	2.180266e+04	-2.975186e+04	-1.655665e-02	6.187720e+04	7.700992e+03	-2.735953e+04	-4.012590e+03	2.611927e+03	-1.296991e+02	-1.658861e+00	2.960830e-01	-9.635450e-01	-3.635502e-02	-8.057265e-01	-6.088592e-01	-4.604097e-01	5.705271e-01	-1.322418e-01	-3.635502e-02	-8.057265e-01	-6.088592e-01	3.603424e+00	-1.261053e+01	-1.368154e+01	4.372150e-01	6.357393e-01	-1.364057e-01	2.524695e-02	-1.677536e+00	-9.828085e-01	1.485259e+00	5.650038e+00	-1.670219e+01	-2.491188e-01	4.696502e-01	6.078122e-01	8.556301e-02	2.183324e-01	-5.040780e-01
3.085000e+00	-8.473909e-01	1.031419e+00	-9.815271e-01	-1.101118e+00	1.356679e-01	1.066052e+00	-1.204727e-02	2.503963e-02	-1.912810e-02	-1.831900e+01	-4.162914e+00	-7.532801e+00	-6.160707e+04	2.490431e+04	-3.296310e+04	-1.912810e-02	6.967729e+04	1.031271e+04	-3.020804e+04	-3.855367e+03	2.474925e+03	-8.883291e+01	-1.747593e+00	2.756867e-01	-9.998069e-01	-1.471842e-02	-8.322145e-01	-7.002416e-01	-4.605344e-01	5.664376e-01	-1.355232e-01	-1.471842e-02	-8.322145e-01	-7.002416e-01	4.023194e+00	-1.259086e+01	-1.474769e+01	4.373924e-01	6.271964e-01	-1.415046e-01	4.437965e-02	-1.740421e+00	-1.053970e+00	1.855139e+00	7.012161e+00	-1.823170e+01	-2.486700e-01	4.708310e-01	6.050663e-01	9.386407e-02	2.502107e-01	-5.915683e-01
3.090000e+00	-8.313908e-01	1.031390e+00	-9.481281e-01	-1.100222e+00	1.458058e-01	1.067543e+00	-1.475732e-02	3.000224e-02	-2.202507e-02	-1.957749e+01	-4.499108e+00	-8.139895e+00	-6.929210e+04	2.850038e+04	-3.648352e+04	-2.202507e-02	7.874635e+04	1.358014e+04	-3.341225e+04	-3.875701e+03	2.450974e+03	-4.916746e+01	-1.842417e+00	2.538573e-01	-1.039027e+00	9.360643e-03	-8.555005e-01	-7.991448e-01	-4.605446e-01	5.622246e-01	-1.392814e-01	9.360643e-03	-8.555005e-01	-7.991448e-01	4.483242e+00	-1.248063e+01	-1.585401e+01	4.376713e-01	6.183408e-01	-1.469734e-01	6.571426e-02	-1.802943e+00	-1.130553e+00	2.210995e+00	8.539555e+00	-1.994302e+01	-2.481756e-01	4.721905e-01	6.018618e-01	1.039573e-01	2.893372e-01	-6.871757e-01
3.095000e+00	-8.141734e-01	1.031722e+00	-9.133226e-01	-1.098966e+00	1.575998e-01	1.069201e+00	-1.850158e-02	3.577979e-02	-2.521506e-02	-2.089564e+01	-4.979050e+00	-8.754090e+00	-7.809706e+04	3.267668e+04	-4.033224e+04	-2.521506e-02	8.931814e+04	1.767027e+04	-3.700992e+04	-4.136587e+03	2.573695e+03	-4.889482e+00	-1.943663e+00	2.299464e-01	-1.081280e+00	3.613992e-02	-8.749719e-01	-9.064430e-01	-4.604273e-01	5.579057e-01	-1.435562e-01	3.613992e-02	-8.749719e-01	-9.064430e-01	4.981492e+00	-1.223922e+01	-1.698010e+01	4.380632e-01	6.091758e-01	-1.528392e-01	8.944269e-02	-1.864535e+00	-1.212700e+00	2.533655e+00	1.024550e+01	-2.184898e+01	-2.476270e-01	4.737671e-01	5.981558e-01	1.157166e-01	3.365698e-01	-7.918386e-01
3.100000e+00	-7.956565e-01	1.032457e+00	-8.771212e-01	-1.097312e+00	1.712416e-01	1.071052e+00	-2.360551e-02	4.231771e-02	-2.859809e-02	-2.224255e+01	-5.638726e+00	-9.343159e+00	-8.821632e+04	3.753167e+04	-4.452121e+04	-2.859809e-02	1.016582e+05	2.279004e+04	-4.103280e+04	-4.715305e+03	2.881870e+03	5.446725e+01	-2.051535e+00	2.031391e-01	-1.126504e+00	6.585998e-02	-8.899067e-01	-1.023049e+00	-4.601685e-01	5.535020e-01	-1.483920e-01	6.585998e-02	-8.899067e-01	-1.023049e+00	5.510655e+00	-1.181016e+01	-1.809337e+01	4.385804e-01	5.997085e-01	-1.591300e-01	1.157305e-01	-1.924380e+00	-1.300414e+00	2.795336e+00	1.213802e+01	-2.395534e+01	-2.470166e-01	4.756039e-01	5.939004e-01	1.288961e-01	3.928157e-01	-9.065379e-01
3.105000e+00	-7.757443e-01	1.033637e+00	-8.395536e-01	-1.095224e+00	1.869501e-01	1.073115e+00	-3.043635e-02	4.937132e-02	-3.195870e-02	-2.356445e+01	-6.518384e+00	-9.856044e+00	-9.986744e+04	4.317322e+04	-4.904645e+04	-3.195870e-02	1.160526e+05	2.919002e+04	-4.549714e+04	-5.704507e+03	3.418452e+03	1.460245e+02	-2.166015e+00	1.724310e-01	-1.174425e+00	9.870848e-02	-8.994628e-01	-1.149858e+00	-4.597531e-01	5.490384e-01	-1.538377e-01	9.870848e-02	-8.994628e-01	-1.149858e+00	6.055142e+00	-1.111613e+01	-1.914359e+01	4.392359e-01	5.899508e-01	-1.658727e-01	1.446819e-01	-1.981326e+00	-1.393489e+00	2.956694e+00	1.421445e+01	-2.625391e+01	-2.463387e-01	4.777481e-01	5.890432e-01	1.430791e-01	4.589893e-01	-1.032242e+00
3.110000e+00	-7.543257e-01	1.035311e+00	-8.006755e-01	-1.092664e+00	2.049722e-01	1.075402e+00	-3.934278e-02	5.635371e-02	-3.489608e-02	-2.477358e+01	-7.659680e+00	-1.021557e+01	-1.132748e+05	4.970940e+04	-5.387328e+04	-3.489608e-02	1.327802e+05	3.716140e+04	-5.038794e+04	-7.211394e+03	4.227980e+03	2.960009e+02	-2.286722e+00	1.366169e-01	-1.224439e+00	1.347639e-01	-9.026729e-01	-1.287648e+00	-4.591654e-01	5.445444e-01	-1.599461e-01	1.347639e-01	-9.026729e-01	-1.287648e+00	6.586759e+00	-1.005367e+01	-2.005561e+01	4.400429e-01	5.799218e-01	-1.730926e-01	1.762854e-01	-2.033761e+00	-1.491393e+00	2.963475e+00	1.645288e+01	-2.871177e+01	-2.455902e-01	4.802515e-01	5.835269e-01	1.576121e-01	5.359330e-01	-1.169805e+00
3.115000e+00	-7.312747e-01	1.037528e+00	-7.605770e-01	-1.089602e+00	2.255819e-01	1.077913e+00	-5.051524e-02	6.211254e-02	-3.673395e-02	-2.573407e+01	-9.099546e+00	-1.031036e+01	-1.286322e+05	5.722821e+04	-5.891273e+04	-3.673395e-02	1.520546e+05	4.701816e+04	-5.563425e+04	-9.352775e+03	5.351250e+03	5.423047e+02	-2.412696e+00	9.430297e-02	-1.275461e+00	1.739114e-01	-8.984559e-01	-1.436904e+00	-4.583898e-01	5.400547e-01	-1.667730e-01	1.739114e-01	-8.984559e-01	-1.436904e+00	7.059203e+00	-8.489379e+00	-2.072079e+01	4.410139e-01	5.696504e-01	-1.808107e-01	2.103358e-01	-2.079479e+00	-1.593126e+00	2.743489e+00	1.879932e+01	-3.125532e+01	-2.447722e-01	4.831693e-01	5.772912e-01	1.715238e-01	6.242838e-01	-1.319802e+00
3.120000e+00	-7.064512e-01	1.040333e+00	-7.193927e-01	-1.086012e+00	2.490740e-01	1.080628e+00	-6.371577e-02	6.465279e-02	-3.643115e-02	-2.624718e+01	-1.085894e+01	-9.988221e+00	-1.460302e+05	6.575977e+04	-6.398754e+04	-3.643115e-02	1.739224e+05	5.905114e+04	-6.107381e+04	-1.224242e+04	6.815700e+03	9.364508e+02	-2.542127e+00	4.396456e-02	-1.325739e+00	2.157253e-01	-8.856573e-01	-1.597566e+00	-4.574125e-01	5.356093e-01	-1.743751e-01	2.157253e-01	-8.856573e-01	-1.597566e+00	7.401987e+00	-6.261297e+00	-2.098900e+01	4.421593e-01	5.591781e-01	-1.890415e-01	2.463266e-01	-2.115538e+00	-1.697031e+00	2.205562e+00	2.115038e+01	-3.374910e+01	-2.438916e-01	4.865587e-01	5.702744e-01	1.834353e-01	7.242631e-01	-1.482261e+00
3.125000e+00	-6.797061e-01	1.043766e+00	-6.773125e-01	-1.081884e+00	2.757509e-01	1.083505e+00	-7.783472e-02	6.090638e-02	-3.255521e-02	-2.604212e+01	-1.292463e+01	-9.056497e+00	-1.653351e+05	7.521416e+04	-6.878974e+04	-3.255521e-02	1.980984e+05	7.343609e+04	-6.640903e+04	-1.596575e+04	8.619997e+03	1.543013e+03	-2.672016e+00	-1.591968e-02	-1.372656e+00	2.593210e-01	-8.631410e-01	-1.768651e+00	-4.562228e-01	5.312539e-01	-1.828061e-01	2.593210e-01	-8.631410e-01	-1.768651e+00	7.515886e+00	-3.192379e+00	-2.066594e+01	4.434860e-01	5.485637e-01	-1.977884e-01	2.833199e-01	-2.138164e+00	-1.800580e+00	1.243789e+00	2.333340e+01	-3.597213e+01	-2.429638e-01	4.904758e-01	5.624172e-01	1.914829e-01	8.353761e-01	-1.656296e+00
3.130000e+00	-6.508899e-01	1.047850e+00	-6.345920e-01	-1.077230e+00	3.058973e-01	1.086465e+00	-9.031345e-02	4.681601e-02	-2.344803e-02	-2.478571e+01	-1.522406e+01	-7.298627e+00	-1.860154e+05	8.529453e+04	-7.284183e+04	-2.344803e-02	2.237428e+05	9.007964e+04	-7.116600e+04	-2.053724e+04	1.071265e+04	2.433526e+03	-2.797862e+00	-8.662560e-02	-1.412588e+00	3.031959e-01	-8.299568e-01	-1.947799e+00	-4.548164e-01	5.270393e-01	-1.921106e-01	3.031959e-01	-8.299568e-01	-1.947799e+00	7.274403e+00	8.740260e-01	-1.952513e+01	4.449943e-01	5.378866e-01	-2.070396e-01	3.198119e-01	-2.142788e+00	-1.900202e+00	-2.477846e-01	2.509110e+01	-3.760151e+01	-2.420144e-01	4.949708e-01	5.536688e-01	1.932927e-01	9.560290e-01	-1.839642e+00
3.135000e+00	-6.198675e-01	1.052585e+00	-5.915586e-01	-1.072089e+00	3.397427e-01	1.089388e+00	-9.670080e-02	1.821131e-02	-7.766748e-03	-2.213089e+01	-1.759851e+01	-4.519480e+00	-2.069467e+05	9.540386e+04	-7.549037e+04	-7.766748e-03	2.492296e+05	1.084105e+05	-7.468505e+04	-2.584163e+04	1.296884e+04	3.670948e+03	-2.913508e+00	-1.688169e-01	-1.440929e+00	3.451155e-01	-7.856019e-01	-2.130831e+00	-4.531986e-01	5.230194e-01	-2.023164e-01	3.451155e-01	-7.856019e-01	-2.130831e+00	6.538546e+00	6.007763e+00	-1.734721e+01	4.466755e-01	5.272500e-01	-2.167624e-01	3.536502e-01	-2.124345e+00	-1.991243e+00	-2.344441e+00	2.608611e+01	-3.822279e+01	-2.410820e-01	5.000820e-01	5.439948e-01	1.860745e-01	1.083137e+00	-2.028194e+00
3.140000e+00	-5.865389e-01	1.057933e+00	-5.486078e-01	-1.066539e+00	3.774086e-01	1.092107e+00	-9.098610e-02	-2.704081e-02	1.450125e-02	-1.782150e+01	-1.978965e+01	-6.264317e-01	-2.262971e+05	1.045981e+05	-7.597783e+04	1.450125e-02	2.720469e+05	1.271829e+05	-7.618913e+04	-3.157536e+04	1.517736e+04	5.282755e+03	-3.011397e+00	-2.620945e-01	-1.452440e+00	3.821381e-01	-7.303531e-01	-2.311522e+00	-4.513873e-01	5.192481e-01	-2.134251e-01	3.821381e-01	-7.303531e-01	-2.311522e+00	5.192380e+00	1.209838e+01	-1.399621e+01	4.485085e-01	5.167810e-01	-2.268990e-01	3.820863e-01	-2.077973e+00	-2.068235e+00	-5.043281e+00	2.594753e+01	-3.739413e+01	-2.402191e-01	5.058273e-01	5.333867e-01	1.669100e-01	1.211884e+00	-2.215760e+00
3.145000e+00	-5.508631e-01	1.063811e+00	-5.061868e-01	-1.060697e+00	4.188502e-01	1.094414e+00	-6.754669e-02	-8.585592e-02	4.085700e-02	-1.184336e+01	-2.146356e+01	4.269445e+00	-2.416618e+05	1.116717e+05	-7.363132e+04	4.085700e-02	2.890496e+05	1.444453e+05	-7.497068e+04	-3.722758e+04	1.705743e+04	7.228311e+03	-3.083458e+00	-3.645996e-01	-1.442043e+00	4.108896e-01	-6.655811e-01	-2.481904e+00	-4.494163e-01	5.157750e-01	-2.254024e-01	4.108896e-01	-6.655811e-01	-2.481904e+00	3.198752e+00	1.876951e+01	-9.521044e+00	4.504577e-01	5.066268e-01	-2.373647e-01	4.020590e-01	-2.000124e+00	-2.125602e+00	-8.212298e+00	2.437470e+01	-3.478021e+01	-2.394909e-01	5.121966e-01	5.218716e-01	1.332737e-01	1.335886e+00	-2.394332e+00
3.150000e+00	-5.128802e-01	1.070086e+00	-4.647598e-01	-1.054719e+00	4.638061e-01	1.096063e+00	-2.479223e-02	-1.476661e-01	6.591534e-02	-4.554626e+00	-2.229110e+01	9.786161e+00	-2.505929e+05	1.154398e+05	-6.814309e+04	6.591534e-02	2.972252e+05	1.578618e+05	-7.067505e+04	-4.215103e+04	1.832066e+04	9.378513e+03	-3.122646e+00	-4.729030e-01	-1.405989e+00	4.281341e-01	-5.938729e-01	-2.633308e+00	-4.473350e-01	5.126392e-01	-2.381738e-01	4.281341e-01	-5.938729e-01	-2.633308e+00	6.549407e-01	2.537183e+01	-4.232812e+00	4.524739e-01	4.969441e-01	-2.480505e-01	4.107376e-01	-1.889835e+00	-2.158775e+00	-1.156906e+01	2.127792e+01	-3.032440e+01	-2.389721e-01	5.191466e-01	5.095176e-01	8.369790e-02	1.447947e+00	-2.555092e+00
3.155000e+00	-4.727250e-01	1.076579e+00	-4.247624e-01	-1.048783e+00	5.117766e-01	1.096803e+00	3.148031e-02	-1.962887e-01	8.296706e-02	3.315652e+00	-2.206774e+01	1.531168e+01	-2.514377e+05	1.151608e+05	-5.980690e+04	8.296706e-02	2.948053e+05	1.654185e+05	-6.354620e+04	-4.573711e+04	1.876625e+04	1.153132e+04	-3.124680e+00	-5.823828e-01	-1.343002e+00	4.315201e-01	-5.187931e-01	-2.758017e+00	-4.452062e-01	5.098649e-01	-2.516253e-01	4.315201e-01	-5.187931e-01	-2.758017e+00	-2.191861e+00	3.111927e+01	1.316482e+00	4.544965e-01	4.878847e-01	-2.588312e-01	4.061972e-01	-1.749611e+00	-2.165364e+00	-1.472628e+01	1.688182e+01	-2.436244e+01	-2.387399e-01	5.266005e-01	4.964333e-01	1.833958e-02	1.541366e+00	-2.690067e+00
3.160000e+00	-4.306255e-01	1.083084e+00	-3.865549e-01	-1.043080e+00	5.620455e-01	1.096402e+00	8.854662e-02	-2.170557e-01	8.725997e-02	1.086359e+01	-2.080830e+01	2.017763e+01	-2.440563e+05	1.108719e+05	-4.952436e+04	8.725997e-02	2.821157e+05	1.662051e+05	-5.444412e+04	-4.762393e+04	1.835943e+04	1.346945e+04	-3.089204e+00	-6.880753e-01	-1.254850e+00	4.202009e-01	-4.442646e-01	-2.850936e+00	-4.430994e-01	5.074583e-01	-2.656127e-01	4.202009e-01	-4.442646e-01	-2.850936e+00	-5.000790e+00	3.534313e+01	6.486327e+00	4.564600e-01	4.795794e-01	-2.695781e-01	3.879456e-01	-1.585327e+00	-2.145847e+00	-1.730573e+01	1.170153e+01	-1.756999e+01	-2.388658e-01	5.344546e-01	4.827588e-01	-6.085864e-02	1.611325e+00	-2.793805e+00
3.165000e+00	-3.868875e-01	1.089382e+00	-3.503892e-01	-1.037784e+00	6.137466e-01	1.094674e+00	1.323440e-01	-2.049044e-01	7.869035e-02	1.731557e+01	-1.874604e+01	2.388298e+01	-2.299120e+05	1.033947e+05	-3.852053e+04	7.869035e-02	2.615259e+05	1.607610e+05	-4.456579e+04	-4.780868e+04	1.723855e+04	1.503168e+04	-3.019742e+00	-7.856744e-01	-1.145977e+00	3.950225e-01	-3.737903e-01	-2.910510e+00	-4.410838e-01	5.054079e-01	-2.799769e-01	3.950225e-01	-3.737903e-01	-2.910510e+00	-7.447636e+00	3.772190e+01	1.076084e+01	4.583006e-01	4.721251e-01	-2.801717e-01	3.570342e-01	-1.405052e+00	-2.103382e+00	-1.906252e+01	6.376001e+00	-1.073997e+01	-2.394088e-01	5.425895e-01	4.686516e-01	-1.505466e-01	1.655760e+00	-2.864338e+00
3.170000e+00	-3.418701e-01	1.095271e+00	-3.163974e-01	-1.033042e+00	6.659551e-01	1.091503e+00	1.544283e-01	-1.666823e-01	6.155321e-02	2.225272e+01	-1.623185e+01	2.622929e+01	-2.114470e+05	9.399246e+04	-2.793433e+04	6.155321e-02	2.364819e+05	1.507390e+05	-3.503276e+04	-4.659223e+04	1.564557e+04	1.615294e+04	-2.922503e+00	-8.722493e-01	-1.022374e+00	3.582010e-01	-3.098527e-01	-2.938530e+00	-4.392212e-01	5.036884e-01	-2.945598e-01	3.582010e-01	-3.098527e-01	-2.938530e+00	-9.323809e+00	3.833947e+01	1.389085e+01	4.599625e-01	4.655794e-01	-2.905120e-01	3.157086e-01	-1.217326e+00	-2.042844e+00	-1.994275e+01	1.456823e+00	-4.523684e+00	-2.404103e-01	5.508827e-01	4.542706e-01	-2.467156e-01	1.675347e+00	-2.903043e+00
3.175000e+00	-2.959579e-01	1.100577e+00	-2.846032e-01	-1.028964e+00	7.177818e-01	1.086844e+00	1.548586e-01	-1.160423e-01	4.172373e-02	2.563762e+01	-1.360471e+01	2.730198e+01	-1.911881e+05	8.391882e+04	-1.853117e+04	4.172373e-02	2.102909e+05	1.381698e+05	-2.659860e+04	-4.441286e+04	1.383120e+04	1.685490e+04	-2.804717e+00	-9.464431e-01	-8.902707e-01	3.126940e-01	-2.537022e-01	-2.939091e+00	-4.375608e-01	5.022657e-01	-3.092170e-01	3.126940e-01	-2.537022e-01	-2.939091e+00	-1.056868e+01	3.756114e+01	1.589443e+01	4.614023e-01	4.599614e-01	-3.005235e-01	2.668038e-01	-1.029640e+00	-1.969622e+00	-2.005066e+01	-2.722022e+00	7.120541e-01	-2.418930e-01	5.592198e-01	4.397625e-01	-3.454680e-01	1.672776e+00	-2.913642e+00
3.180000e+00	-2.495373e-01	1.105169e+00	-2.549446e-01	-1.025621e+00	7.684448e-01	1.080719e+00	1.397763e-01	-6.598622e-02	2.380644e-02	2.768859e+01	-1.110893e+01	2.735172e+01	-1.711087e+05	7.411694e+04	-1.064609e+04	2.380644e-02	1.853506e+05	1.248217e+05	-1.958988e+04	-4.168692e+04	1.199058e+04	1.720677e+04	-2.673232e+00	-1.008230e+00	-7.551437e-01	2.615696e-01	-2.055069e-01	-2.917317e+00	-4.361378e-01	5.011024e-01	-3.238262e-01	2.615696e-01	-2.055069e-01	-2.917317e+00	-1.123654e+01	3.584436e+01	1.695793e+01	4.625899e-01	4.552592e-01	-3.101552e-01	2.131678e-01	-8.476295e-01	-1.888644e+00	-1.956813e+01	-6.051023e+00	4.874267e+00	-2.438624e-01	5.675015e-01	4.252541e-01	-4.435344e-01	1.651763e+00	-2.900960e+00
3.185000e+00	-2.029786e-01	1.108958e+00	-2.273028e-01	-1.023051e+00	8.173124e-01	1.073202e+00	1.169339e-01	-2.448138e-02	1.001980e-02	2.872259e+01	-8.877781e+00	2.667065e+01	-1.524320e+05	6.514351e+04	-4.288672e+03	1.001980e-02	1.629961e+05	1.119128e+05	-1.401219e+04	-3.872661e+04	1.024538e+04	1.728743e+04	-2.533719e+00	-1.058467e+00	-6.212538e-01	2.075730e-01	-1.646838e-01	-2.878343e+00	-4.349735e-01	5.001614e-01	-3.382893e-01	2.075730e-01	-1.646838e-01	-2.878343e+00	-1.143874e+01	3.359838e+01	1.732394e+01	4.635076e-01	4.514377e-01	-3.193775e-01	1.572856e-01	-6.749514e-01	-1.803878e+00	-1.868251e+01	-8.575696e+00	8.048321e+00	-2.463103e-01	5.756464e-01	4.108490e-01	-5.384702e-01	1.616214e+00	-2.869907e+00
3.190000e+00	-1.566240e-01	1.111896e+00	-2.015271e-01	-1.021261e+00	8.639166e-01	1.064405e+00	9.253221e-02	5.794958e-03	6.254023e-04	2.904650e+01	-6.958036e+00	2.551652e+01	-1.357399e+05	5.723881e+04	7.109370e+02	6.254023e-04	1.437271e+05	1.001219e+05	-9.697354e+03	-3.572981e+04	8.656304e+03	1.716402e+04	-2.390433e+00	-1.098469e+00	-4.916011e-01	1.529276e-01	-1.302412e-01	-2.826709e+00	-4.340771e-01	4.994095e-01	-3.525315e-01	1.529276e-01	-1.302412e-01	-2.826709e+00	-1.129642e+01	3.112626e+01	1.721791e+01	4.641489e-01	4.484477e-01	-3.281777e-01	1.011228e-01	-5.135939e-01	-1.718215e+00	-1.754825e+01	-1.041612e+01	1.039815e+01	-2.492181e-01	5.835908e-01	3.966284e-01	-6.286177e-01	1.569698e+00	-2.824877e+00
3.195000e+00	-1.107793e-01	1.113966e+00	-1.774542e-01	-1.020241e+00	9.079445e-01	1.054464e+00	7.024346e-02	2.559116e-02	-5.132057e-03	2.890875e+01	-5.344133e+00	2.408569e+01	-1.211851e+05	5.043891e+04	4.588142e+03	-5.132057e-03	1.275277e+05	8.973145e+04	-6.417091e+03	-3.280569e+04	7.244198e+03	1.688593e+04	-2.246335e+00	-1.129682e+00	-3.681123e-01	9.930814e-02	-1.010411e-01	-2.766133e+00	-4.334482e-01	4.988181e-01	-3.664981e-01	9.930814e-02	-1.010411e-01	-2.766133e+00	-1.091525e+01	2.862485e+01	1.681821e+01	4.645151e-01	4.462328e-01	-3.365551e-01	4.612478e-02	-3.643305e-01	-1.633596e+00	-1.627743e+01	-1.171006e+01	1.209979e+01	-2.525604e-01	5.912872e-01	3.826541e-01	-7.129564e-01	1.515219e+00	-2.769504e+00
3.200000e+00	-6.571053e-02	1.115184e+00	-1.549216e-01	-1.019966e+00	9.492180e-01	1.043521e+00	5.161355e-02	3.710714e-02	-8.279114e-03	2.849090e+01	-4.005290e+00	2.251469e+01	-1.086794e+05	4.467096e+04	7.578101e+03	-8.279114e-03	1.141231e+05	8.077960e+04	-3.947537e+03	-3.000626e+04	6.008020e+03	1.648680e+04	-2.103349e+00	-1.153500e+00	-2.519018e-01	4.790603e-02	-7.596470e-02	-2.699508e+00	-4.330795e-01	4.983642e-01	-3.801508e-01	4.790603e-02	-7.596470e-02	-2.699508e+00	-1.037751e+01	2.620843e+01	1.625312e+01	4.646142e-01	4.447338e-01	-3.445170e-01	-6.707104e-03	-2.271452e-01	-1.551215e+00	-1.494519e+01	-1.258355e+01	1.330918e+01	-2.563076e-01	5.987009e-01	3.689715e-01	-7.909315e-01	1.455172e+00	-2.706644e+00
3.205000e+00	-2.164182e-02	1.115585e+00	-1.337751e-01	-1.020400e+00	9.876674e-01	1.031720e+00	3.686332e-02	4.273242e-02	-9.729306e-03	2.791702e+01	-2.902290e+00	2.089268e+01	-9.802307e+04	3.981601e+04	9.886474e+03	-9.729306e-03	1.031428e+05	7.317463e+04	-2.096810e+03	-2.735125e+04	4.936497e+03	1.598901e+04	-1.962639e+00	-1.171171e+00	-1.435152e-01	-4.748553e-04	-5.399895e-02	-2.629011e+00	-4.329585e-01	4.980296e-01	-3.934638e-01	-4.748553e-04	-5.399895e-02	-2.629011e+00	-9.743205e+00	2.393517e+01	1.560922e+01	4.644579e-01	4.438924e-01	-3.520754e-01	-5.671722e-02	-1.015615e-01	-1.471731e+00	-1.359925e+01	-1.314049e+01	1.415195e+01	-2.604280e-01	6.058081e-01	3.556136e-01	-8.623051e-01	1.391409e+00	-2.638478e+00
3.210000e+00	2.124466e-02	1.115218e+00	-1.138737e-01	-1.021506e+00	1.023305e+00	1.019202e+00	2.556759e-02	4.448064e-02	-1.016205e-02	2.726770e+01	-1.996185e+00	1.927498e+01	-8.898038e+04	3.574447e+04	1.168121e+04	-1.016205e-02	9.420785e+04	6.676731e+04	-7.117486e+02	-2.484414e+04	4.014614e+03	1.540782e+04	-1.824846e+00	-1.183767e+00	-4.312310e-02	-4.532396e-02	-3.427213e-02	-2.556244e+00	-4.330693e-01	4.978009e-01	-4.064211e-01	-4.532396e-02	-3.427213e-02	-2.556244e+00	-9.054413e+00	2.182814e+01	1.494215e+01	4.640608e-01	4.436528e-01	-3.592451e-01	-1.035043e-01	1.312967e-02	-1.395439e+00	-1.226875e+01	-1.346189e+01	1.472421e+01	-2.648887e-01	6.125932e-01	3.426036e-01	-9.270447e-01	1.325330e+00	-2.566636e+00
3.215000e+00	6.280717e-02	1.114146e+00	-9.509054e-02	-1.023242e+00	1.056204e+00	1.006096e+00	1.708263e-02	4.384903e-02	-1.003153e-02	2.659291e+01	-1.252047e+00	1.769411e+01	-8.131853e+04	3.233351e+04	1.309421e+04	-1.003153e-02	8.697114e+04	6.139207e+04	3.248736e+02	-2.248129e+04	3.226794e+03	1.475437e+04	-1.690271e+00	-1.192184e+00	4.933799e-02	-8.634517e-02	-1.605931e-02	-2.482368e+00	-4.333938e-01	4.976686e-01	-4.190136e-01	-8.634517e-02	-1.605931e-02	-2.482368e+00	-8.339927e+00	1.988993e+01	1.428599e+01	4.634393e-01	4.439629e-01	-3.660418e-01	-1.468475e-01	1.177253e-01	-1.322400e+00	-1.097080e+01	-1.360907e+01	1.509724e+01	-2.696573e-01	6.190467e-01	3.299575e-01	-9.852450e-01	1.257983e+00	-2.492325e+00
3.220000e+00	1.029420e-01	1.112435e+00	-7.731360e-02	-1.025563e+00	1.086474e+00	9.925218e-01	1.076577e-02	4.186904e-02	-9.618669e-03	2.592192e+01	-6.401021e-01	1.616794e+01	-7.482520e+04	2.947419e+04	1.422663e+04	-9.618669e-03	8.113125e+04	5.688829e+04	1.100421e+03	-2.025673e+04	2.558250e+03	1.403766e+04	-1.559003e+00	-1.197161e+00	1.340699e-01	-1.233959e-01	1.226677e-03	-2.408213e+00	-4.339129e-01	4.976262e-01	-4.312374e-01	-1.233959e-01	1.226677e-03	-2.408213e+00	-7.619122e+00	1.811200e+01	1.366036e+01	4.626106e-01	4.447741e-01	-3.724814e-01	-1.866505e-01	2.130244e-01	-1.252533e+00	-9.715041e+00	-1.362782e+01	1.532301e+01	-2.747014e-01	6.251637e-01	3.176858e-01	-1.037077e+00	1.190146e+00	-2.416442e+00
